tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
0.00803945,0.45247,6599.87,-3875.5,32.1785,809.936,0.0610502,0.46239,0.000455626,0.0135906
0.008356,0.448397,6599.86,-3875.5,33.1937,807.888,0.0604773,0.462857,0.000342132,0.0140579
0.00820896,0.479824,6599.87,-3875.5,32.6822,808.901,0.0608794,0.471773,0.000187554,0.0229742
0.00823699,0.456756,6599.87,-3875.5,33.0083,808.095,0.0602589,0.468137,0.000612729,0.0193385
0.00898375,0.437427,6599.84,-3875.5,35.3893,802.531,0.0591252,0.459549,0.000411804,0.0107499
0.00811092,0.445268,6599.87,-3875.5,32.5726,809.161,0.0606744,0.458589,8.03883e-05,0.00979039
0.00856033,0.499994,6599.86,-3875.5,34.147,805.872,0.0601148,0.488349,0.000264616,0.0395503
0.00869368,0.421964,6599.85,-3875.5,34.5326,804.908,0.0596041,0.449012,0.000215851,0.00021319
0.00842579,0.415572,6599.86,-3875.5,33.517,807.371,0.0602338,0.449638,0.000309459,0.000839139
0.00869958,0.426558,6599.85,-3875.5,34.9116,803.769,0.0592971,0.4557,0.000304381,0.00690146
0.00838804,0.414144,6599.86,-3875.5,33.3324,807.683,0.0602015,0.451028,4.08069e-05,0.00222952
0.00811981,0.489422,6599.87,-3875.5,32.1439,809.817,0.0610631,0.476497,0.000589613,0.0276981
0.00841382,0.504978,6599.86,-3875.5,33.6063,806.612,0.0600489,0.483401,0.000291127,0.0346018
0.00826984,0.396133,6599.87,-3875.5,33.1843,808.498,0.060701,0.440449,0.000241145,-0.00834984
0.00820804,0.461513,6599.87,-3875.5,32.6567,809.069,0.060904,0.467156,0.000323328,0.0183568
0.00816078,0.443035,6599.87,-3875.5,32.9362,808.576,0.0607456,0.456659,0.000359014,0.00785959
0.00813776,0.414212,6599.87,-3875.5,32.3938,809.644,0.0607447,0.451839,0.000202548,0.00303985
0.00849408,0.503596,6599.86,-3875.5,33.7477,806.368,0.0598198,0.486259,0.000399993,0.0374603
0.00855802,0.466709,6599.86,-3875.5,34.1073,805.442,0.0596157,0.471418,0.000181229,0.0226191
0.00855862,0.46432,6599.86,-3875.5,34.0343,805.719,0.0599778,0.47527,0.000413224,0.0264714
0.00843745,0.388948,6599.86,-3875.5,33.6491,807.256,0.0599456,0.438437,-0.000142544,-0.0103616
0.00895778,0.449862,6599.84,-3875.5,35.6672,801.422,0.0587411,0.46811,0.000425522,0.0193113
0.00845215,0.502136,6599.86,-3875.5,33.6319,806.655,0.0598435,0.485913,0.00027531,0.0371138
0.00811717,0.48944,6599.87,-3875.5,32.2771,809.63,0.0610149,0.477369,6.5586e-05,0.0285704
0.00870503,0.512312,6599.85,-3875.5,34.4895,804.789,0.0597082,0.486795,0.00034591,0.0379956
0.00807485,0.446166,6599.87,-3875.5,32.151,809.966,0.0610394,0.464292,0.0005401,0.0154927
0.00833246,0.498931,6599.86,-3875.5,33.3435,807.261,0.0602059,0.481198,0.000413179,0.0323993
0.00797983,0.466045,6599.87,-3875.5,31.8361,810.508,0.0612282,0.468702,0.000296386,0.0199031
0.00862731,0.402999,6599.85,-3875.5,34.829,804.273,0.0595201,0.442522,0.000114629,-0.00627705
0.00849197,0.454353,6599.86,-3875.5,34.1191,805.757,0.0599402,0.462913,0.000168785,0.0141138
0.00861653,0.499266,6599.86,-3875.5,34.5943,804.696,0.0597615,0.489118,0.000408154,0.0403189
0.00815244,0.442604,6599.87,-3875.5,32.4165,809.312,0.0606456,0.462476,0.000273403,0.0136768
0.00866876,0.430893,6599.85,-3875.5,34.6302,804.371,0.059408,0.460375,0.000116387,0.0115762
0.00834964,0.47798,6599.86,-3875.5,33.491,806.819,0.0601188,0.477086,5.77902e-05,0.0282874
0.00876113,0.453698,6599.85,-3875.5,35.1143,803.022,0.0591727,0.465663,0.000169443,0.0168645
0.00814176,0.408681,6599.87,-3875.5,32.3835,809.649,0.0608026,0.45038,0.000125563,0.0015812
0.00817267,0.458726,6599.87,-3875.5,32.6346,809.05,0.0606558,0.465473,0.000317505,0.0166741
0.00861624,0.428026,6599.85,-3875.5,34.2949,805.41,0.0599127,0.456751,0.000167764,0.00795221
0.0088503,0.457711,6599.85,-3875.5,34.9861,803.363,0.0591279,0.469958,0.000279808,0.0211591
0.00884784,0.48498,6599.84,-3875.5,34.9965,803.39,0.0593821,0.485684,0.000163355,0.0368846
0.00863533,0.460086,6599.85,-3875.5,34.5813,804.074,0.059129,0.46824,-9.09107e-05,0.0194409
0.0079477,0.450822,6599.88,-3875.5,32.1411,810.041,0.0611318,0.461333,0.000266109,0.0125337
0.00870664,0.437728,6599.85,-3875.5,34.8551,803.878,0.0594273,0.459101,-1.55023e-05,0.0103024
0.00878871,0.428395,6599.85,-3875.5,35.4753,802.148,0.0587524,0.454855,0.000102234,0.00605599
0.00847445,0.458812,6599.86,-3875.5,33.9204,805.993,0.0598265,0.464213,0.000461879,0.0154139
0.00813897,0.417975,6599.87,-3875.5,32.6928,809.083,0.0606423,0.451646,0.000384932,0.0028475
0.0081288,0.442627,6599.87,-3875.5,32.3907,809.763,0.0610862,0.460059,0.00043765,0.0112599
0.00818397,0.467722,6599.87,-3875.5,32.9297,808.435,0.0607476,0.463275,7.37203e-05,0.0144763
0.00861886,0.420321,6599.85,-3875.5,34.5279,804.889,0.059595,0.448195,0.000298835,-0.000603736
0.00855796,0.50219,6599.86,-3875.5,34.168,805.338,0.0595666,0.487118,0.00038897,0.0383189
0.0087421,0.421463,6599.85,-3875.5,34.879,804.051,0.0595344,0.450142,9.99357e-06,0.00134283
0.00825573,0.474926,6599.87,-3875.5,32.7962,808.473,0.0605379,0.471283,9.03699e-05,0.022484
0.00867187,0.385518,6599.85,-3875.5,34.5807,805.071,0.0597304,0.437152,2.71798e-05,-0.0116468
0.00797041,0.41925,6599.88,-3875.5,32.1687,810.373,0.0612304,0.451669,6.2845e-05,0.00286975
0.00877593,0.473582,6599.85,-3875.5,35.012,803.134,0.0591964,0.477423,8.52068e-05,0.0286243
0.00887151,0.513202,6599.85,-3875.5,34.8045,803.725,0.0590878,0.489123,0.000412089,0.0403245
0.00792524,0.46313,6599.88,-3875.5,32.1788,809.99,0.0610998,0.467855,0.000434788,0.0190559
0.00881542,0.449211,6599.85,-3875.5,35.2765,802.628,0.0590821,0.467959,0.000191874,0.0191599
0.00826487,0.396085,6599.87,-3875.5,32.9438,808.774,0.0607341,0.445404,0.000149612,-0.0033951
0.00867976,0.443241,6599.85,-3875.5,34.9997,803.441,0.0592702,0.462042,0.000305209,0.0132427
0.00856676,0.446924,6599.86,-3875.5,34.2279,805.438,0.0598377,0.461878,0.000164077,0.0130792
0.00874528,0.414567,6599.85,-3875.5,35.0322,803.602,0.0593106,0.446938,0.000333968,-0.0018609
0.00864257,0.493584,6599.85,-3875.5,34.3159,805.036,0.0597837,0.482174,2.61584e-06,0.0333746
0.00824069,0.411549,6599.87,-3875.5,32.9648,808.585,0.0605009,0.448877,2.97634e-05,7.82406e-05
0.00791308,0.434972,6599.88,-3875.5,31.8783,810.335,0.0610938,0.460213,8.99208e-05,0.0114141
0.00864317,0.389058,6599.85,-3875.5,34.0628,806.014,0.0597543,0.440785,-6.30384e-05,-0.00801357
0.00834294,0.477473,6599.86,-3875.5,33.5327,806.773,0.0601613,0.477038,0.000483281,0.028239
0.00840721,0.44037,6599.86,-3875.5,33.2657,807.878,0.0605309,0.463981,0.000186131,0.0151822
0.00861638,0.444978,6599.86,-3875.5,34.4211,804.494,0.0591273,0.465833,0.000237216,0.0170342
0.00894349,0.431795,6599.85,-3875.5,35.4033,802.478,0.0590696,0.457108,0.00040041,0.00830945
0.00863734,0.480145,6599.86,-3875.5,34.5358,804.306,0.0594652,0.480644,0.000275946,0.0318452
0.00818422,0.442747,6599.87,-3875.5,32.7072,808.938,0.0607524,0.462955,0.000250188,0.0141559
0.00841042,0.420864,6599.86,-3875.5,33.5731,807.262,0.060167,0.44868,4.72075e-05,-0.000118587
0.00806391,0.421913,6599.87,-3875.5,32.0581,810.517,0.0614898,0.45662,-7.61488e-05,0.00782121
0.00897608,0.437091,6599.84,-3875.5,35.6921,801.116,0.0587756,0.451901,0.000178902,0.00310226
0.00859488,0.460263,6599.86,-3875.5,34.68,804.088,0.0595686,0.472251,0.000335813,0.0234518
0.00883938,0.432284,6599.85,-3875.5,35.4332,802.373,0.0590158,0.454288,5.41235e-06,0.00548912
0.00812861,0.449151,6599.87,-3875.5,32.4831,809.311,0.0608142,0.462754,0.000295624,0.0139546
0.00818855,0.478056,6599.87,-3875.5,32.2901,809.547,0.060866,0.475873,0.000171225,0.0270744
0.00894968,0.493386,6599.84,-3875.5,35.1988,802.761,0.0592183,0.480722,2.80094e-05,0.0319232
0.00823256,0.515101,6599.87,-3875.5,32.7427,808.885,0.0608568,0.483188,0.000318047,0.0343894
0.00820288,0.466998,6599.87,-3875.5,32.7094,808.956,0.0608886,0.465303,0.000236669,0.0165036
0.00805927,0.481164,6599.87,-3875.5,32.2427,809.608,0.0609321,0.477692,0.000533697,0.0288929
0.00823064,0.408338,6599.87,-3875.5,32.7161,809.076,0.0605921,0.446631,-8.57279e-05,-0.0021675
0.00810038,0.442779,6599.87,-3875.5,32.388,809.385,0.0605888,0.459088,0.000158122,0.0102895
0.00832812,0.460674,6599.86,-3875.5,32.9664,808.286,0.0604563,0.464622,0.000307002,0.0158233
0.00851662,0.441243,6599.86,-3875.5,34.121,805.768,0.0598491,0.458427,0.000143093,0.00962796
0.00865617,0.460096,6599.85,-3875.5,34.3662,805.109,0.0600252,0.473904,0.000181152,0.0251055
0.00854149,0.511967,6599.86,-3875.5,34.0678,806.037,0.0597457,0.492911,0.000353352,0.0441121
0.00879176,0.491818,6599.85,-3875.5,35.1849,802.808,0.0592793,0.483457,0.000358047,0.0346579
0.00846537,0.389169,6599.86,-3875.5,33.8836,806.67,0.0599441,0.438682,0.000329933,-0.0101169
0.00891,0.463096,6599.85,-3875.5,35.5066,801.811,0.0590136,0.478729,0.0003371,0.0299304
0.00819081,0.407579,6599.87,-3875.5,32.5927,809.392,0.0608228,0.448596,0.000232047,-0.000203011
0.00876122,0.401035,6599.85,-3875.5,34.9145,803.905,0.0592783,0.442399,0.000272752,-0.00639959
0.00847429,0.493179,6599.86,-3875.5,33.9764,805.734,0.0598217,0.48247,0.000327017,0.0336713
0.00806007,0.450423,6599.87,-3875.5,32.124,809.834,0.0608763,0.46686,0.000242731,0.0180608
0.00823088,0.409784,6599.87,-3875.5,32.916,808.613,0.060424,0.446675,0.000478102,-0.00212402
0.00873283,0.413985,6599.85,-3875.5,35.0354,803.494,0.0591762,0.447123,-5.80532e-05,-0.0016764
0.00858936,0.434858,6599.86,-3875.5,34.3783,805.001,0.0595121,0.458223,0.000171068,0.0094239
0.0081724,0.478161,6599.87,-3875.5,32.5679,809.108,0.0607458,0.47352,0.000363938,0.0247207
0.00856301,0.396493,6599.86,-3875.5,33.9892,806.735,0.0602523,0.437645,0.000260281,-0.0111536
0.0085383,0.381398,6599.86,-3875.5,33.8767,806.848,0.0601625,0.436627,-2.13408e-05,-0.0121721
0.00823658,0.463094,6599.87,-3875.5,32.5705,809.136,0.0607444,0.46197,0.000405016,0.0131706
0.00870457,0.414108,6599.85,-3875.5,34.6446,804.783,0.0597066,0.444871,5.59409e-05,-0.003928
0.00829318,0.408761,6599.86,-3875.5,33.0427,808.47,0.0604653,0.445937,7.17576e-05,-0.00286195
0.00821455,0.419195,6599.87,-3875.5,32.9216,808.774,0.0607198,0.451482,0.000107924,0.00268328
0.00875159,0.47871,6599.85,-3875.5,34.7511,803.751,0.059276,0.477591,3.46173e-05,0.0287925
0.00851809,0.515856,6599.86,-3875.5,33.3952,807.361,0.060189,0.485944,3.8573e-05,0.0371449
0.00814753,0.501349,6599.87,-3875.5,32.6256,809.011,0.0607376,0.484208,0.000306441,0.035409
0.00897417,0.437257,6599.84,-3875.5,35.6956,801.539,0.0588571,0.460575,0.000126324,0.011776
0.00822739,0.492431,6599.87,-3875.5,32.8475,808.4,0.0606675,0.479209,0.000670485,0.0304102
0.0087395,0.464455,6599.85,-3875.5,34.5534,804.458,0.0595789,0.472534,0.00028473,0.0237352
0.00819076,0.506963,6599.87,-3875.5,32.7152,808.819,0.0607015,0.483354,0.000398833,0.0345554
0.00887429,0.449283,6599.85,-3875.5,35.2292,802.72,0.0590143,0.463615,0.000272616,0.0148159
0.00825154,0.45705,6599.87,-3875.5,32.7873,808.663,0.0607499,0.471586,0.000378976,0.0227871
0.0079805,0.460752,6599.88,-3875.5,31.7747,810.611,0.0615189,0.465101,0.000206175,0.0163017
0.0082655,0.45521,6599.86,-3875.5,32.9541,808.173,0.0602876,0.466934,9.5996e-05,0.0181355
0.00822571,0.45831,6599.87,-3875.5,32.9821,808.426,0.0607598,0.466099,0.000115466,0.0173004
0.00857791,0.394067,6599.86,-3875.5,34.4284,805.44,0.059764,0.436355,0.000114031,-0.012444
0.0083303,0.511975,6599.86,-3875.5,33.4504,807.282,0.0602376,0.486761,0.000496679,0.0379617
0.00838335,0.509504,6599.86,-3875.5,33.5116,807.659,0.0604756,0.491873,0.000208213,0.0430736
0.00869051,0.431526,6599.85,-3875.5,34.3369,805.171,0.0595357,0.453136,0.000376097,0.00433686
0.00872712,0.490546,6599.85,-3875.5,35.0154,803.195,0.0591464,0.485332,0.000220585,0.0365332
0.00823975,0.426367,6599.87,-3875.5,32.6449,809.291,0.0609182,0.454094,0.000275657,0.00529478
0.00840614,0.479608,6599.86,-3875.5,33.7062,806.12,0.0597305,0.478041,0.000140243,0.0292425
0.00830822,0.529636,6599.87,-3875.5,33.6839,806.989,0.0600097,0.492652,0.00019288,0.0438535
0.00838355,0.498773,6599.86,-3875.5,33.274,807.616,0.0605325,0.482034,4.95039e-05,0.0332347
0.00845871,0.382536,6599.86,-3875.5,33.4791,807.527,0.0599902,0.439218,0.00043017,-0.0095806
0.00872877,0.454207,6599.85,-3875.5,34.7129,804.444,0.0598466,0.462759,0.000350388,0.0139599
0.00817297,0.468204,6599.87,-3875.5,32.813,808.608,0.0607834,0.471904,0.000383716,0.0231055
0.0082032,0.427985,6599.87,-3875.5,32.434,809.762,0.0610917,0.455174,0.000144647,0.00637471
0.00865882,0.379924,6599.85,-3875.5,34.2404,805.923,0.0598696,0.437554,1.72013e-05,-0.0112445
0.00815941,0.507314,6599.87,-3875.5,32.9289,808.558,0.0605553,0.487224,0.000616565,0.0384249
0.00882272,0.427345,6599.85,-3875.5,35.2271,802.863,0.0589932,0.452408,0.000217461,0.00360948
0.00831555,0.459857,6599.86,-3875.5,33.2932,807.384,0.0601471,0.468226,0.000155806,0.0194271
0.00815356,0.408581,6599.87,-3875.5,32.5132,809.703,0.0609027,0.44428,0.000153549,-0.00451874
0.0083859,0.473956,6599.87,-3875.5,33.6255,806.6,0.0599662,0.472162,-0.000111241,0.0233629
0.00852036,0.417591,6599.86,-3875.5,34.1215,805.84,0.0599005,0.454585,0.000258309,0.0057861
0.00828665,0.45186,6599.87,-3875.5,33.085,808.104,0.0604595,0.460378,0.000291678,0.0115793
0.00863607,0.458956,6599.85,-3875.5,34.6499,804.336,0.0596915,0.46923,-0.00011707,0.0204307
0.00847622,0.486512,6599.86,-3875.5,34.0884,805.562,0.0599016,0.480556,0.000111634,0.0317575
0.00798601,0.498802,6599.88,-3875.5,32.1515,810,0.0611371,0.469909,0.000273854,0.0211098
0.00828112,0.439143,6599.87,-3875.5,32.8112,809.011,0.0609733,0.457902,0.000433349,0.00910341
0.00823735,0.503435,6599.87,-3875.5,32.5648,809.211,0.0608547,0.483551,0.000320949,0.0347523
0.00833904,0.49305,6599.86,-3875.5,33.1846,807.691,0.0604864,0.481501,-1.12313e-05,0.0327017
0.00841619,0.434759,6599.86,-3875.5,33.7466,806.679,0.0600677,0.455161,0.000196587,0.00636165
0.00819966,0.442088,6599.87,-3875.5,32.6633,809.072,0.0605945,0.461708,0.000527603,0.0129086
0.008194,0.470101,6599.87,-3875.5,32.7974,808.283,0.0603802,0.473327,0.000265142,0.0245284
0.0087561,0.424755,6599.85,-3875.5,34.9054,803.82,0.0592626,0.452858,0.000199767,0.00405865
0.00844324,0.505107,6599.86,-3875.5,33.9354,806.178,0.0597864,0.489627,0.000210791,0.0408284
0.00804829,0.421036,6599.87,-3875.5,32.1605,810.187,0.0610912,0.454277,6.06095e-06,0.00547777
0.00812376,0.486242,6599.87,-3875.5,33.6675,807.204,0.0602989,0.466798,3.09585e-05,0.0179993
0.00877406,0.463954,6599.85,-3875.5,34.7663,804.073,0.0596917,0.469759,0.000538812,0.0209596
0.00812099,0.495741,6599.87,-3875.5,32.404,809.188,0.0607426,0.480081,0.000290727,0.0312816
0.00877656,0.446529,6599.85,-3875.5,35.2968,802.746,0.0592795,0.46243,0.000346167,0.013631
0.0083758,0.525231,6599.86,-3875.5,33.5418,807.219,0.0599179,0.492315,0.000309072,0.043516
0.00879032,0.494735,6599.85,-3875.5,35.143,802.952,0.0592503,0.486487,0.000495216,0.0376878
0.00842814,0.470233,6599.86,-3875.5,33.8902,806.265,0.0601733,0.470028,0.00015586,0.0212286
0.00813441,0.411948,6599.87,-3875.5,32.6596,809.14,0.0607314,0.45042,0.000309563,0.00162113
0.00888376,0.424912,6599.85,-3875.5,35.3917,802.536,0.059076,0.451233,5.9201e-05,0.00243396
0.0082953,0.435727,6599.87,-3875.5,32.9084,808.436,0.0604146,0.453456,7.25863e-05,0.00465665
0.00845126,0.432724,6599.86,-3875.5,33.7106,806.705,0.0600658,0.459906,6.88373e-05,0.0111067
0.00799259,0.467277,6599.87,-3875.5,31.8392,810.675,0.0614807,0.467958,8.72132e-05,0.0191595
0.00891746,0.426317,6599.85,-3875.5,35.3086,802.8,0.0590801,0.451267,0.000408508,0.00246784
0.00873703,0.46619,6599.85,-3875.5,34.9356,803.372,0.0591155,0.470602,0.000591991,0.0218035
0.008527,0.429017,6599.86,-3875.5,34.1082,805.722,0.0597393,0.454719,1.88934e-05,0.0059204
0.00825903,0.432171,6599.87,-3875.5,32.7848,808.807,0.0606052,0.456428,0.000383296,0.00762921
0.00813184,0.452675,6599.87,-3875.5,32.3993,809.764,0.0612397,0.462928,0.000174457,0.014129
0.0080758,0.487819,6599.87,-3875.5,32.5146,809.341,0.0610066,0.478833,0.000426361,0.0300336
0.00827266,0.470074,6599.87,-3875.5,33.1944,807.402,0.0601311,0.480615,0.000302874,0.0318156
0.00872914,0.415091,6599.85,-3875.5,34.9225,803.759,0.0591628,0.445145,7.78085e-05,-0.00365387
0.00823813,0.452544,6599.87,-3875.5,32.8909,808.675,0.0606536,0.46316,0.000187188,0.0143615
0.00872315,0.498858,6599.85,-3875.5,34.9349,803.557,0.0593068,0.489365,0.000247704,0.0405656
0.00836149,0.417431,6599.86,-3875.5,33.6795,807.123,0.0604316,0.454747,0.000223907,0.0059477
0.00827801,0.473562,6599.87,-3875.5,33.3375,807.392,0.0603525,0.473622,0.000343559,0.024823
0.00860186,0.522901,6599.86,-3875.5,34.1553,805.837,0.0598697,0.491407,0.000153205,0.0426077
0.00872627,0.493642,6599.85,-3875.5,34.9298,803.492,0.0591009,0.48971,0.000433794,0.0409109
0.00799058,0.438947,6599.88,-3875.5,31.8795,810.41,0.0611112,0.458847,0.000572101,0.0100485
0.0081441,0.478881,6599.87,-3875.5,32.5917,808.82,0.0605954,0.475233,0.000151413,0.0264337
0.00841536,0.421284,6599.86,-3875.5,33.227,807.864,0.0602362,0.455958,0.000268699,0.00715866
0.00813514,0.390294,6599.87,-3875.5,32.5278,809.677,0.0609958,0.446511,0.000359054,-0.00228798
0.00865797,0.447755,6599.86,-3875.5,34.4037,805.175,0.0598734,0.45764,4.05419e-05,0.00884069
0.00813801,0.474505,6599.87,-3875.5,32.6983,808.875,0.0607808,0.470916,0.000339417,0.0221167
0.00831467,0.383666,6599.86,-3875.5,32.9252,808.932,0.060771,0.443093,0.000210137,-0.00570591
0.00886485,0.440696,6599.85,-3875.5,35.6624,801.409,0.0586293,0.463417,-6.14693e-05,0.0146179
0.00846087,0.524563,6599.86,-3875.5,33.7452,806.856,0.0599254,0.493248,0.000450959,0.0444488
0.00808168,0.466086,6599.87,-3875.5,32.7046,808.847,0.0607695,0.473253,0.000148397,0.0244537
0.00842629,0.498836,6599.86,-3875.5,33.1595,807.766,0.0603235,0.483873,0.0002269,0.0350745
0.00801726,0.387624,6599.87,-3875.5,32.8986,808.836,0.0606031,0.443515,0.000346486,-0.00528427
0.00817436,0.444934,6599.87,-3875.5,32.4256,809.657,0.0609319,0.462276,0.000387127,0.0134773
0.00845483,0.41552,6599.86,-3875.5,33.9534,806.242,0.0598832,0.450554,0.000175262,0.00175529
0.00880165,0.416413,6599.85,-3875.5,35.0804,803.277,0.0589902,0.449256,0.00019128,0.000457234
0.0085588,0.421171,6599.86,-3875.5,34.0321,806.145,0.059995,0.450764,0.000134213,0.00196489
0.00860296,0.387389,6599.85,-3875.5,34.4133,805.445,0.0596901,0.435888,6.74213e-05,-0.0129108
0.00851775,0.506955,6599.86,-3875.5,33.9298,806.355,0.0599367,0.491453,0.000620456,0.0426536
0.00834417,0.410661,6599.87,-3875.5,33.0391,808.429,0.0603295,0.444641,0.000169954,-0.00415831
0.00830032,0.459,6599.86,-3875.5,33.3362,807.417,0.060097,0.465403,0.000152232,0.0166036
0.00882814,0.389914,6599.85,-3875.5,34.9144,804.13,0.0594802,0.43911,6.09358e-05,-0.00968853
0.00886319,0.418767,6599.85,-3875.5,35.2906,802.747,0.0589081,0.450099,0.000219895,0.00130004
0.00855303,0.43084,6599.86,-3875.5,34.3372,805.276,0.0597621,0.454393,0.000574677,0.00559395
0.00835028,0.425119,6599.86,-3875.5,33.0604,808.173,0.0604134,0.456649,0.000277902,0.0078497
0.00845252,0.469682,6599.86,-3875.5,33.8437,806.27,0.060128,0.473167,0.000259736,0.0243684
0.00843763,0.46269,6599.86,-3875.5,33.5613,806.734,0.0600314,0.471035,-9.65428e-05,0.0222364
0.00854605,0.421591,6599.86,-3875.5,34.3224,805.577,0.0598574,0.448123,8.72664e-05,-0.000676358
0.00839507,0.511726,6599.86,-3875.5,33.2571,807.887,0.0603994,0.488682,0.000386947,0.0398834
0.00851794,0.404458,6599.86,-3875.5,34.3135,805.358,0.0596371,0.444621,0.000439241,-0.00417842
0.00864483,0.423942,6599.85,-3875.5,34.1875,805.494,0.0593347,0.453047,0.000169099,0.00424759
0.00839998,0.479542,6599.86,-3875.5,33.3968,807.183,0.0600876,0.472516,0.000323044,0.0237171
0.00793631,0.450887,6599.88,-3875.5,31.8436,810.555,0.0612929,0.462775,0.00032871,0.013976
0.00830036,0.471353,6599.87,-3875.5,33.0782,807.852,0.0603207,0.473229,0.000483362,0.0244303
0.00846352,0.51142,6599.86,-3875.5,33.4616,807.304,0.0601237,0.489505,0.000285349,0.040706
0.00807594,0.475092,6599.87,-3875.5,32.0806,809.621,0.0607412,0.472894,0.000118709,0.0240953
0.00871457,0.397702,6599.85,-3875.5,34.8561,804.225,0.0594973,0.439397,0.000139399,-0.00940154
0.00884606,0.484814,6599.85,-3875.5,35.1021,802.794,0.059293,0.479296,0.000279921,0.0304974
0.00872031,0.484599,6599.85,-3875.5,34.6482,803.974,0.0593419,0.48242,0.000304641,0.0336206
0.00853816,0.432512,6599.86,-3875.5,33.8362,806.182,0.0597272,0.458298,0.000369465,0.00949888
0.00830226,0.450383,6599.87,-3875.5,33.2294,807.546,0.0600375,0.461457,0.000335891,0.0126581
0.00830418,0.48776,6599.87,-3875.5,33.1437,807.948,0.0606706,0.476096,0.000303865,0.0272972
0.00871853,0.498746,6599.86,-3875.5,34.8309,803.703,0.0592385,0.487522,0.000196537,0.0387229
0.00835605,0.487057,6599.86,-3875.5,33.3299,807.313,0.060211,0.481172,0.000338733,0.0323728
0.00842488,0.47238,6599.86,-3875.5,33.4741,806.977,0.0600754,0.474915,0.00031841,0.0261162
0.00836838,0.469613,6599.86,-3875.5,33.3982,807.169,0.0602719,0.478478,0.000271245,0.0296791
0.00870829,0.455225,6599.85,-3875.5,34.5946,804.189,0.0593784,0.472054,0.000310715,0.0232546
0.00871586,0.486707,6599.85,-3875.5,34.6855,803.953,0.0594245,0.478498,0.000450546,0.0296993
0.00870887,0.414193,6599.85,-3875.5,34.7948,804.227,0.0594566,0.444659,1.80529e-05,-0.00414027
0.0082301,0.454923,6599.87,-3875.5,33.5147,807.149,0.0602361,0.46066,0.000140553,0.0118608
0.00898046,0.429155,6599.84,-3875.5,35.4502,802.499,0.0591976,0.450983,0.000245579,0.00218407
0.00784423,0.481686,6599.88,-3875.5,32.0972,809.751,0.0608276,0.474804,0.000175282,0.0260046
0.00856287,0.43125,6599.86,-3875.5,34.2568,805.162,0.0594362,0.460095,7.98603e-05,0.011296
0.00844642,0.485009,6599.86,-3875.5,33.4498,806.95,0.0601196,0.479345,0.000190866,0.0305457
0.00850198,0.393544,6599.86,-3875.5,33.8275,806.572,0.0599218,0.443266,0.000208395,-0.00553336
